,tweets,label,agreement
1330,an immunityboosting lunch at my desk to save me from sick children when i get home crop juice,0.0,1.0
1331,studies supporting vaccineautism causation,-1.0,0.6666666666666666
1332,send a message ask yr senators to help make sure all kids have access to lifesaving vaccines dada,1.0,1.0
1333,if you dont believe in vaccinations you are an idiot and might as well let your kid eat lead paint,1.0,0.6666666666666666
1334,lol im sure its likeimmunity defense against getting sick with all the kiddies thats what needs to flow in pipes,0.0,1.0
1335,global health success india certified free of polio,1.0,0.6666666666666666
1336,please immunize your children i remember having to be quarantined no vaccine when i was a child,1.0,1.0
1337,cdcs state vaccination requirements and exemptions,0.0,0.6666666666666666
1338,obama welcomes a flood of illegal immigrant kids and now we have a measles outbreak no kidding is polio or mumps next,0.0,1.0
1339,pakistan jails parents who refused to give polio vaccine to children very interesting,1.0,1.0
1340,rand paul condemns measles vaccination want him to check your eyes or be president,1.0,1.0
1341,vaccinate you damn children thank god for sb vaccinate or homeschool people,1.0,1.0
1342,no link between mmr vaccine and autism new study finds the vaccine for measles mumps and rubella doesnt bring,1.0,0.6666666666666666
1343,touching a dolphin destroys its natural immunity to disease entering its body no captive dolphins,0.0,1.0
1344,maybe has measles,0.0,1.0
1345,very likelyalthough the vaccine didnt exist when we were kids docs gave me zostavax after it was approved in,1.0,0.6666666666666666
1346,state confirms cases of measles in cook county lab tests pending for three babies diagnosed with measles at a,0.0,0.6666666666666666
1347,dear troll anti vaxers plz save yourself trouble do not engage me wit ur bs non scientific lunacy this isnt ab gov u fools,1.0,1.0
1348,states let parents refuse to vaccinate their kids,1.0,0.6666666666666666
1349,congratulations to mrs bull and all our mmr odyssey teams you make us proud as always we are mmr,0.0,0.6666666666666666
1350,i chose to vaccinate my daughter so your opinion isnt needed shes my child i carried her for nine months not you,1.0,1.0
1351,stop vaccines they kill and injure thousands needlessly,-1.0,1.0
1352,doses of hpv vaccine have been given worldwide no deaths safe and effective prevents warts and cervical cancer do it,1.0,1.0
1353,flu vaccination safe uhhhh no,-1.0,1.0
1354,us secretary tom vilsack explains m spending on deadly pig disease m for costshare wproducers m for developing vaccine,0.0,0.6666666666666666
1355,the measles outbreak its a small world afterall,0.0,1.0
1356,vaccinate your kids measles at a rock concert goes viral in a bad way,1.0,1.0
1357,how do politicians advocating for vaccination choicea community health issue protest a womans personal right to choose,-1.0,0.3333333333333333
1358,parents who choose not to immunize their kids are dumb as hell in my opinion risking your own kid and others deserve to be slapped,1.0,1.0
1359,docs plan tests for two ebola vaccines the world health organization plans to test two ebola vaccines early next,0.0,0.6666666666666666
1360,wow my mom lost my immunization records has all her other childrens except mines ___,1.0,0.6666666666666666
1361,postdisaster health communications ondemand vaccine delivery more how drones can save lives around the world,0.0,1.0
1362,shit all i know is if youre not getting your kids vaccinated dont bring em around me or anybody else,1.0,1.0
1363,smallpox and polio along with many other childhood diseases have either been eradicated or greatly reduced through vaccinations,1.0,1.0
1364,measles,0.0,1.0
1365,hard to convince a mother of a yo with autism to give any vaccines i worked hard today to get her to maybe had to use my woo,1.0,0.6666666666666666
1366,best priced car garage home in mmr this beautiful home features panoramic mountain and city light views an excel,0.0,1.0
1367,best kpt industry secretsrecently vaccinated individuals spread disease,-1.0,1.0
1368,free meningitis vaccines offered in wake of west hollywood death west hollywood ktla in response to the,1.0,0.6666666666666666
1369,probably the same folks who dont vaccinate their kids,1.0,0.6666666666666666
1370,when i asked the dog breeder if he can provide proof of vaccinations for the safety of the transaction,1.0,0.6666666666666666
1371,vista clinic cleared of measles exposure a measles outbreak continued to affect the san diego region monday as,0.0,1.0
1372,uganda will soon hve parents arrested fined amp jailed if they choose not to have their childrn vaccinated,0.0,0.6666666666666666
1373,fantastic post rt on autism vaccines and love in my activism via,0.0,0.6666666666666666
1374,you hv as many brain cells in yr body as in yr brain in class w teri mosey,0.0,1.0
1375,im building an empire big as the empire refinery rooftop,0.0,1.0
1376,apocalypse now rt measles parties a bad idea public health officials warn,0.0,1.0
1377,here is penn amp tellers graphic illustration of safety beware some graphic language,1.0,1.0
1378,cdc measles cases in january most stemming from disney outbreak health officials say people in states,0.0,1.0
1379,aids n fit biotech oy fit biotechs hiv vaccine demonstrated to be safe and well tolerated in two clinical,0.0,0.6666666666666666
1380,i just became the mayor of mmr station on,0.0,1.0
1381,cambridges takeda pharmaceutical co ltd is joining the campaign to develop a zika vaccine,0.0,0.6666666666666666
1382,measles outbreak at disneyland yikes thank god i dont like disney lmao,0.0,0.6666666666666666
1383,measles outbreak sparks increase in immunizations fort worth cbs news despite a measles outbreak in,1.0,0.6666666666666666
1384,outbreak number is preventative measure proper washing can help stop spread get vaccinated gethealthyhands,1.0,1.0
1385,measles at the palisades awesome,0.0,1.0
1386,flu now widespread county health says time to get vaccinated hey procrastinator i said to myself its,1.0,0.6666666666666666
1387,measles are the cheapest thing anyone has ever gotten at disney land,0.0,1.0
1388,every cause needs a champion dr lucas otieno we see this every day in our amazing health workers,1.0,0.6666666666666666
1389,hey its me i cant come in today i have measles,0.0,0.6666666666666666
1390,s new requires insurers and state health care coverage programs to cover cost of hiv vaccine,0.0,1.0
1391,childrens museum of houston to offer free vaccinations,1.0,0.6666666666666666
1392,make sure you cop that out right now,0.0,1.0
1393,just reported that is antivaccines i see nothing has changed another news channel with an agenda,-1.0,0.6666666666666666
1394,us on track for most measles cases in a decade usatoday,0.0,1.0
1395,no autism link to vaccines says large new study vaccinate your damn kids people,1.0,1.0
1396,gd summaryjust the factsuser common questions about answered in min video,0.0,1.0
1397,fear of vaccines goes viral via,1.0,1.0
1398,on vaccines autism and the fraud behind any supposed connection,1.0,1.0
1399,what should the us do about the measles outbreak join the conversation now on hashtagvoa,0.0,1.0
1400,measles is the new ebola,0.0,1.0
1401,attacks on vaccination teams continue in pakistan more found dead,0.0,0.6666666666666666
1402,hn flu pregnant women can safely take vaccine,1.0,1.0
1403,on average people who complain live longer releasing this tension increases immunity and boosts their health,0.0,1.0
1404,free backtoschool immunization clinics start this saturday at the register now call,1.0,0.6666666666666666
1405,cdc highest number of us measles cases in first five months of a year since wonder why hmm,0.0,1.0
1406,when it comes to communicable diseases it really is a small world after all,1.0,1.0
1407,dipset was the hardest group ever made hands down listening to diplomatic immunity shit taking me back to my child hood,0.0,1.0
1408,so my kid cant bring a peanut butter sandwich to school for herself but yours can being the measles to share with everyone,1.0,0.6666666666666666
1409,hey provaxxers i have it on good authority that laughter is the best medicine no polio or measles for me,-1.0,1.0
1410,catios,0.0,1.0
1411,i will be soooooooo pissed if i got the measles from being at disneyland lately since that outbreak seriously so pissed,0.0,1.0
1412,if you choose not to vaccinate you should have to home school your kids period,1.0,1.0
1413,might as well call you measles cus youre infectious and airborne,-1.0,0.3333333333333333
1414,on average people who complain live longer releasing this tension increases immunity and boosts their health,0.0,1.0
1415,dont forget jackie bambam hes live on mmr lol,0.0,1.0
